system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
232,"61.05546, 8.32146",61.05546,8.32146,id_78631249,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.32145891322272,61.05546360629072]}"
89,"60.79526, 8.72195",60.79526,8.72195,id_78661687,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.721954244663491,60.79526103867037]}"
36,"60.89469, 8.07055",60.89469,8.07055,id_7872041,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.070554659226744,60.89469028468576]}"
334,"60.8226, 8.74323",60.8226,8.74323,id_78769430,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.743229607798707,60.82259715806975]}"
432,"60.81103, 8.5439",60.81103,8.5439,id_79067540,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.543896797194172,60.811025155323705]}"
375,"60.85647, 8.75768",60.85647,8.75768,id_79093587,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.757682811295924,60.85647167581059]}"
464,"60.90422, 8.29371",60.90422,8.29371,id_79174850,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.293705297546463,60.90421662795805]}"
163,"60.8798, 8.34877",60.8798,8.34877,id_79255810,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.348768706568075,60.87980377491883]}"
71,"60.92022, 8.47502",60.92022,8.47502,id_79546543,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.475019218325793,60.92021897391265]}"
506,"60.86362, 8.56579",60.86362,8.56579,id_79844453,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.565792036572898,60.86362052508887]}"
103,"60.78242, 8.61317",60.78242,8.61317,id_79894512,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.613168019350292,60.782422156476514]}"
535,"60.86385, 8.55364",60.86385,8.55364,id_80164097,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.553637878822279,60.86385008758924]}"
166,"60.91956, 8.38355",60.91956,8.38355,id_8024200,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.383552768487714,60.91956200293006]}"
101,"61.00619, 8.27221",61.00619,8.27221,id_80293826,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.272208415132997,61.006185962136456]}"
275,"60.94172, 8.22293",60.94172,8.22293,id_80379490,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.22292601500323,60.9417157140655]}"
477,"60.85219, 8.61472",60.85219,8.61472,id_80380163,Hemsedal_change_dw_2016_2020,3,4,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.614717552841803,60.852187681522494]}"
378,"60.86526, 8.5724",60.86526,8.5724,id_80737718,Hemsedal_change_dw_2016_2020,1,5,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.572397939792433,60.86525776728288]}"
411,"60.87594, 8.63138",60.87594,8.63138,id_81176694,Hemsedal_change_dw_2016_2020,2,3,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.631375547085517,60.87593679009185]}"
459,"60.87352, 8.49641",60.87352,8.49641,id_81299898,Hemsedal_change_dw_2016_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.496412352878375,60.87352410335672]}"
106,"60.83235, 8.53164",60.83235,8.53164,id_81435430,Hemsedal_change_dw_2016_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.531637959674311,60.832351342565026]}"
370,"60.84717, 8.77928",60.84717,8.77928,id_81495122,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.77928223242713,60.84717159217156]}"
53,"60.92054, 8.46653",60.92054,8.46653,id_81727453,Hemsedal_change_dw_2016_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.466529851854236,60.920544741542116]}"
500,"60.852, 8.58307",60.852,8.58307,id_81734593,Hemsedal_change_dw_2016_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.583065225039206,60.85200348681793]}"
