system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
439,"60.4847, 8.27173",60.4847,8.27173,id_48125144,Hol_change_dw_2015_2020,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.271729746886326,60.48470466237166]}"
426,"60.4883, 8.24089",60.4883,8.24089,id_48270999,Hol_change_dw_2015_2020,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.240894538795684,60.48830396455085]}"
383,"60.76149, 7.77433",60.76149,7.77433,id_48443206,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.774333475339223,60.76149132310062]}"
141,"60.61765, 7.86695",60.61765,7.86695,id_48575679,Hol_change_dw_2015_2020,1,3,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.866951323972615,60.61764976210984]}"
135,"60.78663, 7.84483",60.78663,7.84483,id_48635001,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.844825381973104,60.78662976366754]}"
337,"60.7879, 7.99191",60.7879,7.99191,id_48695262,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.991911256907864,60.78790440934702]}"
503,"60.49869, 8.0415",60.49869,8.0415,id_48744667,Hol_change_dw_2015_2020,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.041499586881603,60.49869353251866]}"
483,"60.71106, 7.83874",60.71106,7.83874,id_48759338,Hol_change_dw_2015_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.838742637468803,60.71106215727165]}"
200,"60.66344, 7.5755",60.66344,7.5755,id_49096876,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5754983125565145,60.66344460668945]}"
36,"60.63323, 7.66696",60.63323,7.66696,id_49668582,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.66695952439235,60.63322697857949]}"
123,"60.47431, 8.15427",60.47431,8.15427,id_49715475,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.15427198998081,60.47431435628028]}"
47,"60.67317, 8.22282",60.67317,8.22282,id_4988371,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.222818994003298,60.673165220157955]}"
410,"60.48287, 8.2816",60.48287,8.2816,id_49918343,Hol_change_dw_2015_2020,2,1,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.28159603356166,60.48287257037326]}"
367,"60.62435, 7.77113",60.62435,7.77113,id_50127221,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.771134279724339,60.62434670274538]}"
474,"60.63887, 8.03076",60.63887,8.03076,id_50392900,Hol_change_dw_2015_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.030758522153805,60.638870305148885]}"
479,"60.52523, 8.15513",60.52523,8.15513,id_50419722,Hol_change_dw_2015_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.155130902343437,60.525231204134144]}"
354,"60.39727, 8.38275",60.39727,8.38275,id_50636971,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.38274682736292,60.39727096584482]}"
152,"60.62627, 8.14427",60.62627,8.14427,id_5099798,Hol_change_dw_2015_2020,1,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.144265338034645,60.626265509936424]}"
204,"60.37587, 8.30463",60.37587,8.30463,id_51343531,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.304626901730195,60.37587494177527]}"
61,"60.64617, 7.99799",60.64617,7.99799,id_51628547,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.997987527170278,60.646171431483445]}"
235,"60.6142, 8.15281",60.6142,8.15281,id_51920158,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.152805967571016,60.614198302281984]}"
335,"60.55166, 7.9112",60.55166,7.9112,id_52176753,Hol_change_dw_2015_2020,1,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.911199335743878,60.55166012763916]}"
92,"60.75463, 7.84121",60.75463,7.84121,id_52550213,Hol_change_dw_2015_2020,1,9,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.841205090042002,60.75463270362635]}"
459,"60.53205, 8.16917",60.53205,8.16917,id_52576314,Hol_change_dw_2015_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.169166847417895,60.53205354615378]}"
396,"60.69346, 8.09413",60.69346,8.09413,id_52618942,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.09413179807527,60.69345720599778]}"
52,"60.72978, 7.5898",60.72978,7.5898,id_52662465,Hol_change_dw_2015_2020,1,5,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5897973871130615,60.729776576945426]}"
6,"60.69568, 7.57517",60.69568,7.57517,id_52960700,Hol_change_dw_2015_2020,1,9,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.57517173591366,60.69567855038293]}"
138,"60.56966, 7.76135",60.56966,7.76135,id_53121248,Hol_change_dw_2015_2020,1,5,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.761351477552297,60.56966091792364]}"
461,"60.54275, 7.7642",60.54275,7.7642,id_53503104,Hol_change_dw_2015_2020,3,5,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.764203218302841,60.54274856776682]}"
13,"60.67317, 7.76872",60.67317,7.76872,id_53557403,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.76872428673791,60.67317278817246]}"
278,"60.6246, 8.25615",60.6246,8.25615,id_53587759,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.256151220193603,60.624599731731564]}"
73,"60.49662, 8.18973",60.49662,8.18973,id_5398647,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.189732542943405,60.49662297018899]}"
310,"60.60206, 8.17814",60.60206,8.17814,id_54138281,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.178143292648434,60.60205524455444]}"
34,"60.60861, 8.14893",60.60861,8.14893,id_54155003,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.148934034769425,60.60860678173003]}"
83,"60.76137, 7.95072",60.76137,7.95072,id_54193850,Hol_change_dw_2015_2020,1,4,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.950715383064288,60.76137013343588]}"
469,"60.67573, 8.01208",60.67573,8.01208,id_54261418,Hol_change_dw_2015_2020,3,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.012078395298891,60.67572746571551]}"
446,"60.47792, 8.31318",60.47792,8.31318,id_54263055,Hol_change_dw_2015_2020,2,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.313177726378042,60.47792089776122]}"
224,"60.46723, 8.32904",60.46723,8.32904,id_54386414,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.329043621082583,60.46722691987399]}"
336,"60.45149, 8.15214",60.45149,8.15214,id_54511433,Hol_change_dw_2015_2020,1,6,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.152138695461446,60.45149380719022]}"
120,"60.69612, 8.15853",60.69612,8.15853,id_54842259,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.158527568291095,60.69612174248714]}"
358,"60.45224, 8.17157",60.45224,8.17157,id_54890620,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.171569560879488,60.452244500073824]}"
261,"60.67971, 8.01635",60.67971,8.01635,id_54907093,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.016349892206287,60.67970967290668]}"
29,"60.69071, 8.08597",60.69071,8.08597,id_55376508,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.085968452697399,60.69070809927973]}"
4,"60.68191, 7.66788",60.68191,7.66788,id_56241337,Hol_change_dw_2015_2020,1,9,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.66787563214514,60.681905687510344]}"
79,"60.70736, 7.86838",60.70736,7.86838,id_56247932,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.86837563385788,60.70736473496827]}"
15,"60.57886, 8.06431",60.57886,8.06431,id_56402886,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.064310243645359,60.57885960764098]}"
373,"60.40932, 8.00074",60.40932,8.00074,id_56586390,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.000740637316138,60.40931946249958]}"
384,"60.6303, 8.23171",60.6303,8.23171,id_56624383,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.231710344097705,60.63029787358098]}"
304,"60.51015, 8.15571",60.51015,8.15571,id_56640550,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.155705647194054,60.510150019836885]}"
251,"60.43625, 8.42634",60.43625,8.42634,id_56868574,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.426339034320941,60.43625482819653]}"
11,"60.75336, 7.74987",60.75336,7.74987,id_56930243,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.749871997279502,60.75336384285826]}"
169,"60.4328, 8.58281",60.4328,8.58281,id_56968534,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.582813259726073,60.432795982581574]}"
38,"60.68866, 7.77289",60.68866,7.77289,id_57018919,Hol_change_dw_2015_2020,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.772893785354289,60.688655633321886]}"
314,"60.59893, 8.08418",60.59893,8.08418,id_5707537,Hol_change_dw_2015_2020,1,9,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.084181376733344,60.598930718504924]}"
33,"60.5815, 8.06916",60.5815,8.06916,id_57155216,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.069161679567777,60.5814974120131]}"
296,"60.46289, 8.15021",60.46289,8.15021,id_57859278,Hol_change_dw_2015_2020,1,9,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.150205131067148,60.46288501225853]}"
129,"60.60336, 7.7838",60.60336,7.7838,id_57966759,Hol_change_dw_2015_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.783803715230606,60.60336069734828]}"
148,"60.6769, 8.20113",60.6769,8.20113,id_5802862,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.20112977582908,60.67689850683189]}"
392,"60.54125, 7.78723",60.54125,7.78723,id_58161808,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.787228782267378,60.541253502223256]}"
356,"60.41969, 8.20763",60.41969,8.20763,id_58616546,Hol_change_dw_2015_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.20762753066513,60.41968992929134]}"
467,"60.45135, 8.36972",60.45135,8.36972,id_59084078,Hol_change_dw_2015_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.369724145939054,60.451353111888146]}"
94,"60.55687, 7.70093",60.55687,7.70093,id_59553095,Hol_change_dw_2015_2020,1,5,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.700925687715267,60.55687483122102]}"
