system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
160,"59.27242, 10.94543",59.27242,10.94543,id_39845699,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.945427519825556,59.27241926303097]}"
422,"59.24023, 10.91098",59.24023,10.91098,id_39984473,Fredrikstad_change_dw_2017_2022,3,4,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.910982642220329,59.240232564981376]}"
410,"59.26316, 10.93385",59.26316,10.93385,id_40017536,Fredrikstad_change_dw_2017_2022,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.933846427067312,59.26315997957762]}"
134,"59.19464, 10.82702",59.19464,10.82702,id_40418881,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.827018113543392,59.1946399339556]}"
512,"59.24432, 10.98012",59.24432,10.98012,id_40636352,Fredrikstad_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.980123530872657,59.244318750552196]}"
330,"59.20803, 10.83316",59.20803,10.83316,id_40680603,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.83316325933959,59.20802723943432]}"
306,"59.2432, 11.04108",59.2432,11.04108,id_40935198,Fredrikstad_change_dw_2017_2022,1,2,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.041079087654127,59.24319702883015]}"
110,"59.27548, 10.97456",59.27548,10.97456,id_4108494,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.974561516468677,59.27548387660992]}"
192,"59.14895, 10.98423",59.14895,10.98423,id_41458479,Fredrikstad_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.984227844148364,59.14894730820394]}"
346,"59.17462, 11.07164",59.17462,11.07164,id_41498930,Fredrikstad_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.071638724174436,59.17462170411575]}"
