system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
364,"59.36887, 10.99424",59.36887,10.99424,id_68964065,Sarpsborg_change_dw_2017_2022,1,6,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.994242437341518,59.36887450855558]}"
416,"59.395, 11.186",59.395,11.186,id_69618854,Sarpsborg_change_dw_2017_2022,2,1,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.186002785370013,59.39499642866547]}"
377,"59.36868, 10.9835",59.36868,10.9835,id_69718149,Sarpsborg_change_dw_2017_2022,2,1,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.98349540257942,59.36867910417459]}"
444,"59.3106, 11.19411",59.3106,11.19411,id_70514851,Sarpsborg_change_dw_2017_2022,3,2,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.194110866840004,59.310596800868275]}"
211,"59.19749, 11.13502",59.19749,11.13502,id_70562388,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.135015143896291,59.19749136904881]}"
471,"59.27167, 11.11474",59.27167,11.11474,id_70915576,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.114736208144038,59.27166508369724]}"
74,"59.19493, 11.12155",59.19493,11.12155,id_70963599,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.121547094546727,59.19492708090745]}"
189,"59.33677, 11.13267",59.33677,11.13267,id_71125307,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.132673520956958,59.33677011342473]}"
298,"59.29769, 11.00887",59.29769,11.00887,id_71269771,Sarpsborg_change_dw_2017_2022,1,8,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.008865831798605,59.29768570876629]}"
515,"59.274, 11.19088",59.274,11.19088,id_71288169,Sarpsborg_change_dw_2017_2022,4,1,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.190877887067664,59.27399903134343]}"
295,"59.36186, 11.20639",59.36186,11.20639,id_71492401,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.206394868597098,59.361864018413314]}"
81,"59.39306, 10.98668",59.39306,10.98668,id_71543239,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[10.986681487429253,59.393063584061686]}"
60,"59.17274, 11.18667",59.17274,11.18667,id_72043071,Sarpsborg_change_dw_2017_2022,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[11.186669215553602,59.17273649106866]}"
