system:index,CoordString,LATITUDE,LONGITUDE,PLOTID,batch,changeLC,endLC,startLC,.geo
437,"60.86343, 8.5113",60.86343,8.5113,id_45026257,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.511299618626456,60.863433576923086]}"
405,"60.88258, 8.49295",60.88258,8.49295,id_45102263,Hemsedal_change_dw_2016_2020,2,1,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.492953817081723,60.882579151014475]}"
242,"60.87793, 8.45122",60.87793,8.45122,id_45217449,Hemsedal_change_dw_2016_2020,1,6,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.451216711631647,60.87792626433532]}"
187,"60.95419, 8.33949",60.95419,8.33949,id_45238314,Hemsedal_change_dw_2016_2020,1,6,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.339494674775576,60.95418894659966]}"
26,"60.9582, 8.20221",60.9582,8.20221,id_45664690,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.202211536405663,60.958204749968075]}"
19,"60.91634, 8.59882",60.91634,8.59882,id_45672569,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.598821985241862,60.91633517233797]}"
311,"60.95718, 8.15127",60.95718,8.15127,id_45882480,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.151273126793235,60.95717532472275]}"
307,"61.01253, 8.45611",61.01253,8.45611,id_45925624,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.456108585356228,61.012529253462155]}"
246,"60.89099, 8.37802",60.89099,8.37802,id_46061450,Hemsedal_change_dw_2016_2020,1,9,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.37802339944229,60.89098554445928]}"
455,"60.8729, 8.49882",60.8729,8.49882,id_46205488,Hemsedal_change_dw_2016_2020,3,6,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.498816185281616,60.872904601791504]}"
